EntryNo,tzname,IsDuplicate,OriginalTzNameIfDuplicate,FileSize,MD5Hash,CRC32Hash,SHA512Hash,FinalFileOffset,FinalFileLength
299,Asia/Omsk,False,,1193,a3a611cb6409870bd2ef082afa48ecd2,c6d709b1,884c513d98c4ae4765202b3ea1cb240703eec043bbae046e775e5b8d4faf5a1698246cebc24049d2e67f7102c63a70be77695efa540cb3bd46174aff0767fa50,000465E6,1193
300,Asia/Oral,False,,991,7e3eedf3769e0639a0ac426bc4fb8cfb,1d84559e,32e1c9b6c43636932bf524327327ddb6b96163400d6edae303b87824489d4deefa962471c7d83f18840d4c4862f8fd5d171039642730b5994c6db803f9ed9485,00046A8F,991
301,Asia/Phnom_Penh,True,Asia/Bangkok,185,5f71fdbfc6dd733eb433ccd24d687308,a1e2ac8e,241915b9c948badad655407fd03cba154634a897356cbd9b6e5df081c92d07727ce3fbcfb180bd5f02b9989239b083d66168b629cfa09a9632469a5a8a3ccd3c,0003C114,185
302,Asia/Pontianak,False,,353,dc6104a55b8eac337c4571aa73a8ed76,d4a0c07b,9f19a1f6895626b318d0a77d379dbcd1afe3a18bbeb0fa10267b029d9bf3062e37b62a8fa47925320808d5604c3015833326cde6181d76bd2ea47c0f704932ff,00046E6E,353
303,Asia/Pyongyang,False,,237,e83383d527ff563d9104bc142507f8ce,9f3622d3,bc0d9712094fdaa4dc45626067f76c8c1afd4bbafba6dd151abd4470c3c51a5e4224e1004e0c3eb9f135d5040523ee336d9e6f16136889ee66219ecb17323874,00046FCF,237
304,Asia/Qatar,True,Asia/Bahrain,185,ff1b5c7a6dfc1af3086021b736f49898,db8ab6df,cb32fe6ded3ed9f70d65b09e46ecca5f7fce62b03ec54adbd7c159e654382b95683547ef2516e664bb25bdd5287560a065ef888e235df310438f39940fd5d409,0003BB9E,185
305,Asia/Qostanay,False,,1025,bfefa301c7c178e6865e033841cba555,bd2630ea,52aef88e8cf0f1802b46f27d4d7f94eebd66d5c8270562da086b13a83cd4af527b0f42fbc818f38fce2ccd48da585d495b85e580324e3bdf149cf1f305b1884c,000470BC,1025
306,Asia/Qyzylorda,False,,1011,968936c9f5d547481a9f181bb0d442da,a76a8610,b349adb09b80b622d9fb565b24cf633cc906a42e579d15ce80c0d8e4792809797fc47ddc7c730a0179bea89cacc61b3fb903045510e4b89374db50de7ab68ba3,000474BD,1011
307,Asia/Rangoon,False,,254,7248ff08276bcb74384e75af8450fd0b,3260a06a,537131af968708fdda913e12285c8fdfe99f95330d830377bc63c3e6d8c25c573575096068a27b0773117d62978775c1da5ad5b56345b22f6d6ea9906ac77976,000478B0,254
308,Asia/Riyadh,True,Antarctica/Syowa,151,66cc1bf4ff133faa5e1a4205403ed874,9987f807,3d313bc2926196c772f3d8aeca62c0816c109f2246792d1f923b5a1185f34888f185e0bb5d1f45208b93b6a47e36ebd1826da760d7c1a651b5311fb9686bbd7a,00038D11,151
309,Asia/Saigon,True,Asia/Ho_Chi_Minh,337,9e5fc175bd172db04da695bb75a1396d,d87ffe06,fe40658f86f3d08c2dc26f04b6e1acf1de4635ab161a1089cef376d7d4b8c83eee7fbae87300d8a169f2cbf66c28c4dbd659d61ff2bc30be83720c35723a9785,000413E1,337
310,Asia/Sakhalin,False,,1188,28c15c6a2e82a61569f2360f89a7fea9,01f13ba5,e3261ed614865bc2b7ad3ffee0bc68dce1d4cf7b33d3c32729cdc57deeca313870ca284b3d896321560ce45aa3e7e8c2d10b644f82f96038176f48c368001e40,000479AE,1188
311,Asia/Samarkand,False,,563,2a7018fe292f1caa9ecb07044d20b746,42995b9d,ec00e95c928f2dd0d0063cda6f57ed6eb49143bf8cc5d48ce143aeb4c26ac8a4a2d890159e5762608b9648d0f76a2ddb4ae50ab2b926e8b83a84a1d21d93d626,00047E52,563
312,Asia/Seoul,False,,617,7c0e1dc50ad67a0eddf3ac8d955ff7f7,ddfb16e3,6f7b5985d530b7322e7e5f35cbab1b6342df45d750b1dc8a77b31fa2d55f121a974252965701a6d49f7ffac75c360a75f5ac2f6f43fee0c381d4bc6b144b246a,00048085,617
313,Asia/Shanghai,True,Asia/Chongqing,561,09dd479d2f22832ce98c27c4db7ab97c,69e18479,f88ae25f3f04c7d5d5f98aafecc03cc7e4e56f1cd4c8deba6afd043f0fb7fe67b4d50e4df5493e77c6b34ba183e019442e736a13f784ba8c2847c06fd74ff200,0003DDCD,561
314,Asia/Singapore,True,Asia/Kuala_Lumpur,401,66cc16c6ede92b57c939b9354fd223d4,608442c7,30c2af799f00f1e4e0d4b5a29b58da616e17432792c22e428b5755ab15d4c6ab914877d32b4bd4a6fa90a83f64bfa8fbfc5de507b8535732973bf3ce0a31ea11,00044726,401
315,Asia/Srednekolymsk,False,,1194,20ec147d691f68fc419ba446397314cb,fcdbdef6,bb355400a8cd6e2b0c9e3c324c774599a37b03ac4220f082b971ba653b2cbb96031b29d43e682e4351c1d324890affde9f853b667d9893398cd8a6749deea6ff,000482EE,1194
316,Asia/Taipei,False,,761,474d8b0211b42185eea358aafafeb5a7,42031ac7,96b1404c75f86991c8b5e87f5d2ae94bc8dc149d3f690679ed483dc7669734a11590d6003e269791e2f86ec8296edd0b561930bcce906d90646ce773a64c9bbd,00048798,761
317,Asia/Tashkent,False,,577,251e6b169e5c040dba1f50270c7ca232,51462d16,17bd497f7593c19eace9a90d774b0a0fd4e59e4ce640e66d8d2912c5a6beb1a8e744d3af28c1ebc211d1732bb78f3bb55f190fcad0a3c8946de83249b186ebd0,00048A91,577
318,Asia/Tbilisi,False,,1021,61f7db1d141ef0a0f1275773072f0edb,dc96881f,c222edab0c36b2691a672a7797c799422440b714101bc8b66df5ccc52d76eab701b0f7c7ed3301659621b24cc8d840f7856e5eed87b14ac9f7f76af527135e86,00048CD2,1021
319,Asia/Tehran,False,,1248,c3d14b33fd851ad14e06cbe50dffb51b,aff5e7c3,c8cc5eb067978872b2ec944e48e2072395a45d9294fd07dfaa29409a0818fc4eb6bc6824e9d118ebc87f74fcdd0889dee0ef9e5753310516f7a5693278cafe92,000490CF,1248
320,Asia/Tel_Aviv,True,Asia/Jerusalem,2388,570f4cd5d0ee9ebe57259c7ded62de1d,33e5c3ed,6b89b8e78404ba60b8cb2c4bf1b22482968cf07e1d87c43f10205f915fa56d1a1bfc67ce89a84e625d625766fd1fe001d96070c74654e58c420eb3ae3ed07406,00042C26,2388
321,Asia/Thimbu,False,,189,2545c1c17f6d0ae94765c64415437d61,a52ed232,0eedb7476e2bdb2e0a4869a877b20017d414d48a827bd2a12fbac066e90fd3efd2b946174f754581685c15b0a9ae4dab49c884efea65484b13c31cbe49b45e26,000495AF,189
322,Asia/Thimphu,True,Asia/Thimbu,189,2545c1c17f6d0ae94765c64415437d61,a52ed232,0eedb7476e2bdb2e0a4869a877b20017d414d48a827bd2a12fbac066e90fd3efd2b946174f754581685c15b0a9ae4dab49c884efea65484b13c31cbe49b45e26,000495AF,189
323,Asia/Tokyo,False,,309,38620155fabd5572c5a4b1db051b3cc8,0de6480c,0176180919c46b930b8bce28542840d659ae022db6668df24c34a8f26de8bb210ea54536b2269eb1b19a977b3dca212a11c6bbb5cb20657c21de7bd6c5821252,0004966C,309
324,Asia/Tomsk,False,,1207,4cd90f8fdc806a5240a2fba65b399228,78047b59,dc0f41b8ea62e744f9ce24e1ef7b3daf2fe6f4b3b187be4410d806389ef02c835b21276ab089d850725284b3bed409ef0b043dcea37c9201e473fda5d8882de3,000497A1,1207
325,Asia/Ujung_Pandang,True,Asia/Makassar,254,5c6b9233cc231acbe1a8cd64d4f68cc8,dc05ad7b,e27629f54594172d43980ef079407fd4256600da9743deda08819e3890bd99d45be141618d8fe49985dbc278ee69fe40f3b93099625a4c827d366512dfd60dcb,0004523A,254
326,Asia/Ulaanbaatar,True,Asia/Choibalsan,877,37d48a9e02237f402815943556670097,857b8210,01e7fe71f326e951555db84652661ca6daf81bf6d2c85284f2cf2962b685b8dd6f287d76505e97850b38b7d0c9e15bcad6e383f23ae1d68d40c5097a7aa64564,0003DA60,877
327,Asia/Ulan_Bator,True,Asia/Choibalsan,877,37d48a9e02237f402815943556670097,857b8210,01e7fe71f326e951555db84652661ca6daf81bf6d2c85284f2cf2962b685b8dd6f287d76505e97850b38b7d0c9e15bcad6e383f23ae1d68d40c5097a7aa64564,0003DA60,877
328,Asia/Urumqi,True,Asia/Kashgar,151,707292818ce1b8e619a14eddac92802c,ae0d10ee,443119c523af7c8a5c1adea27ff5e102550568346a28c8c53d14932b44646fedc1ea92e180e971da7ce1e43197f8a75ddc0d2f6f9a3ff08e7fc14ad9c414416b,00043C37,151
329,Asia/Ust-Nera,False,,1238,399eade9d2ac6d69060578b5324ad781,f952a71c,ac2c745ec51e08f2e2dad46d82e2c5d50c8b465b678f6bb9efa152ab2b1d931fb7aaa907df3e4da242eaa0075e849c9ecfee7ca7b8bddaaf34373f4bdaaa15ce,00049C58,1238
330,Asia/Vientiane,True,Asia/Bangkok,185,5f71fdbfc6dd733eb433ccd24d687308,a1e2ac8e,241915b9c948badad655407fd03cba154634a897356cbd9b6e5df081c92d07727ce3fbcfb180bd5f02b9989239b083d66168b629cfa09a9632469a5a8a3ccd3c,0003C114,185
331,Asia/Vladivostok,False,,1194,f327f8a46d8f5fb8077014d91e96407b,ed4aaba9,3f85fdded5b525f77758cfcd5d1de6f700ddd7bc20a42dc77fd6500a29e35fa5ecadb53f96865c06a9ec823dae3807d6022e1cf863c896907578d1d479b68750,0004A12E,1194
332,Asia/Yakutsk,False,,1193,148de8ec66e1798b559749306d57dfb2,2af04201,e8ddfdbdd1098ce980dd2351952b56c6ed76ac5adbc87782430796a518b18f3fb3ef80ac26e6387319b47080d044945dc4850f5cea0e9acd81a6efcf0406f410,0004A5D8,1193
333,Asia/Yangon,True,Asia/Rangoon,254,7248ff08276bcb74384e75af8450fd0b,3260a06a,537131af968708fdda913e12285c8fdfe99f95330d830377bc63c3e6d8c25c573575096068a27b0773117d62978775c1da5ad5b56345b22f6d6ea9906ac77976,000478B0,254
334,Asia/Yekaterinburg,False,,1229,4d007d71c10f8d39c96ed1c968fff613,68a893ee,7a0e8be205284cf93411ae78a974366178892e5f6a33203720fbd170e2035c2d9f53f59d3f0c28ce5cc2de7d33e48f5704279842912ea0263192f6e37d9692c0,0004AA81,1229
335,Asia/Yerevan,False,,1137,73171f440ce50e8394a8e90e99646914,af077d82,c35bcdae16cb57775c59f3f01630cc9e107a48549288464a8bbe2eede29f77a5f43bb4033d88e78894c86cccd29beb60a2d65456969d0cff67dd1a3b67a71810,0004AF4E,1137
336,Atlantic/Azores,False,,3442,821982e1a621468c6f39e2636a6d461b,705bba01,26a979e2566d726ddced9aa5c6dea532cc468c5fb7ff7568500c028ba2945521b3be55a2142867801bf0d32fc75ee8f0f4340ec6b560bcdfa38344146901f141,0004B3BF,3442
337,Atlantic/Bermuda,False,,2396,43fd3aa87f2c5562b7b5f2c7865443df,3ec8d4a2,3c740ce1babd64506cba821e9b66b474f5c99afd995ae7acbf7216a64ebe501a3069f5f6699b6c72b700e6819ba33cafd018b5a8152e7da4d30bbe94a68b6737,0004C131,2396
338,Atlantic/Canary,False,,1897,167a786aa74ba2a9dd68c470746aa0ac,c04ec290,da1ab0e0a2862194ce096a27d02119e63711e27bbce4d9b466fd3329dab7897426421f7b245e89ae9cac61627024432f1932a73426c6b74995863cb2495fe3fa,0004CA8D,1897
339,Atlantic/Cape_Verde,False,,256,b3795953b76fb3cc553fdbb4d825cb93,dce66c02,d21dc9a8446fd845251755ea3d34bd661f3ecfded18a366a6b99e18bf4d10c05589a382181cf8fd7868428dd16451a5f44a2a7b1d42564de61048acbd6469813,0004D1F6,256
340,Atlantic/Faeroe,False,,1815,28ce2d6ea684cfbcc27a1fd9dc2be28b,987dea40,00f567703509f5983e101b915b834dcb18a537572a848651c8a72c5ae4c7e16a7962cb5539836ac37c78da4e16bf96f37260d0389f0d1fb0d51dcab75d29a87e,0004D2F6,1815
341,Atlantic/Faroe,True,Atlantic/Faeroe,1815,28ce2d6ea684cfbcc27a1fd9dc2be28b,987dea40,00f567703509f5983e101b915b834dcb18a537572a848651c8a72c5ae4c7e16a7962cb5539836ac37c78da4e16bf96f37260d0389f0d1fb0d51dcab75d29a87e,0004D2F6,1815
342,Atlantic/Jan_Mayen,True,Arctic/Longyearbyen,2298,7db6c3e5031eaf69e6d1e5583ab2e870,30969134,688eaa6d3001192addaa49d4e15f57aa59f3dd9dc511c063aa2687f36ffd28ffef01d937547926be6477bba8352a8006e8295ee77690be935f76d977c3ea12fe,000392F9,2298
343,Atlantic/Madeira,False,,3377,1e41a26d9df00ced53b6fb6fb70b72d6,b247b0ec,f539720526c4f2d2ad74735f715f6defd602adf3fbb0ab6ddfcc45b24370a90e5cbdae5c39ee4c9aa8aaa62f2ddcd7d0954291c729bb2c0ddbc1686e68c627e7,0004DA0D,3377
344,Atlantic/Reykjavik,True,Africa/Abidjan,148,09a9397080948b96d97819d636775e33,8818ae6d,2eccf2515599ed261e96da3fbcfbab0b6a2dfc86a1d87e3814091709f0bfe2f600c3044c8555ed027978a8ae9045666ee639a8c249f48d665d8e5c60f0597799,00007990,148
345,Atlantic/South_Georgia,False,,150,ceae5f1642e1031c6657da27a67d0b7b,b1c2a4bc,4e2e0dbca412f18978ecd3c7aa508b939588e9f8cc0d5c6757ef100c8a2ff1cd20af90a57ae1c391d0395e5fe279912082f11cd7e0f89693c66db6a49b938a52,0004E73E,150
346,Atlantic/St_Helena,True,Africa/Abidjan,148,09a9397080948b96d97819d636775e33,8818ae6d,2eccf2515599ed261e96da3fbcfbab0b6a2dfc86a1d87e3814091709f0bfe2f600c3044c8555ed027978a8ae9045666ee639a8c249f48d665d8e5c60f0597799,00007990,148
347,Atlantic/Stanley,False,,1200,c83d221dce7351116ff7edba1816af7f,738bae6e,579871ec2bf2e4ab07126ba39cf578f7066a030bd97fbb35168582c62f4f2d301b8a16d3fb40fb81f5c7c0be3e2910e7e454ea6f36fe62cb824d5551e800d587,0004E7D4,1200
348,Australia/ACT,False,,2190,44cc3e944fdd50314de398d0aed2bd8e,58db7e8e,33f9b04997fc4d3a207e7905029886110f455934f87d6820d7ec8f901f6b65700f69f667991d909d09d73acfd3bdeca9d077e3fa74f1f3a0d0edf9bcf871dfb3,0004EC84,2190
349,Australia/Adelaide,False,,2208,4a59abe391036dd9ac824540000f9698,e9c38282,85c81806ba590e4448829cee0efef375c846f8a062548d362fe669b4fb41e84c03eb325a9edf7e93db904dccbd67361dcaa7e0fc383b696c1652633d6e578d2f,0004F512,2208
350,Australia/Brisbane,False,,419,65781aa632f145abc8d9d657a17a86af,8a065283,77d8aa18a2aa9455ca6894709d0560a4018b9fc98dda6188752e9a8502503a1ea3097b4f8458935a72fb77bceb8f483ffa3adf26176c295da172a9e9ceadc7e3,0004FDB2,419
351,Australia/Broken_Hill,False,,2229,2b15a7d301ed093840d5e0dc71d38b0d,6ea94200,a036829d4c156a97de16c34502165b48b3e52d0315519ab6e3f7bb0c9f32c53a3f4fdfe7c9673d47744fe350f6d41cd317535edb2042db70f1fd8519daae45db,0004FF55,2229
352,Australia/Canberra,True,Australia/ACT,2190,44cc3e944fdd50314de398d0aed2bd8e,58db7e8e,33f9b04997fc4d3a207e7905029886110f455934f87d6820d7ec8f901f6b65700f69f667991d909d09d73acfd3bdeca9d077e3fa74f1f3a0d0edf9bcf871dfb3,0004EC84,2190
353,Australia/Currie,False,,2358,8b19c5bc1dc3b7baee99a3528d2bf3b6,fbab6014,3b6ca88f06374f4c0f95b3cb9c62720a1a71491280b2d1f39938fe37e999e4685865070dc4b4c941a65ecd0f61c3c2e1bec15c153ce43a682f81134e4dc9b60c,0005080A,2358
354,Australia/Darwin,False,,325,2605fca62b6e2c615e2818875d1cecbd,cd73d61a,5f21908208ce023e9736b6ae6503282350739f08aa112410bfe04300aa1d9412c25bfc993b9cc1f712a0e5f701822f6f37f028d8346f994b3f6e6570fc3511b3,00051140,325
355,Australia/Eucla,False,,456,ac1f53eafe0567b6584bed32489ea011,2f5b18bd,0e6e1d0dcfe4a3a70be46f37547a7749af9a38c277e2e1de9f8a7fea566bb5bc12cd10340771c194042e3185043c5ee6086550722c4c30514173786fdf54b810,00051285,456
356,Australia/Hobart,True,Australia/Currie,2358,8b19c5bc1dc3b7baee99a3528d2bf3b6,fbab6014,3b6ca88f06374f4c0f95b3cb9c62720a1a71491280b2d1f39938fe37e999e4685865070dc4b4c941a65ecd0f61c3c2e1bec15c153ce43a682f81134e4dc9b60c,0005080A,2358
357,Australia/LHI,False,,1846,388c01c3ee54b3864bf7f9df02fd3e41,93349374,078f4007e54d5fd675e019d9807c325670a70ffc20639754f994bfdd5ea254c097214b83f26816a51491c68fe947d7be30be7948d76e4a40a7e5390b4ca1e9bc,0005144D,1846
358,Australia/Lindeman,False,,475,239e2de0b87f1db0647dfe604471bdae,3d856fd3,606e2f2a5725726eae5833c81ee0fb2af2159f35af37e9bb24c31cc47700a1b2155812f70381a0720f1d9628e59ea3c669626cdef50c5ab850008286203e1562,00051B83,475
359,Australia/Lord_Howe,True,Australia/LHI,1846,388c01c3ee54b3864bf7f9df02fd3e41,93349374,078f4007e54d5fd675e019d9807c325670a70ffc20639754f994bfdd5ea254c097214b83f26816a51491c68fe947d7be30be7948d76e4a40a7e5390b4ca1e9bc,0005144D,1846
